country,date,"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Agriculture, forestry, and fishing, value added (% of GDP)",Armed forces personnel (% of total labor force),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),"Death rate, crude (per 1,000 people)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),"Fertility rate, total (births per woman)",GDP (current US$),GDP growth (annual %),GINI index (World Bank estimate),"Government expenditure on education, total (% of government expenditure)",Income share held by fourth 20%,Income share held by highest 20%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,"Industry (including construction), value added (% of GDP)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)",Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population density (people per sq. km of land area),Population growth (annual %),Population in the largest city (% of urban population),Population living in slums (% of urban population),"Population, female","Population, male","Population, total",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of undernourishment (% of population),"Prevalence of underweight, weight for age (% of children under 5)",Rural population (% of total population),"Services, value added (% of GDP)",Surface area (sq. km),Tax revenue (% of GDP),Urban population (% of total population),Urban population growth (annual %)
Isle of Man,1971,,,,,,,,,14.3,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8754385964912,1.67111882904953,,,,,56359.0,,,,,,,44.444,,570.0,,55.556,1.17903542351406
Isle of Man,1970,,,,,,,,,16.9,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2368421052632,1.9107875458038,,,,,55425.0,,,,,,,44.169,,570.0,,55.831,1.62244966338216
Isle of Man,1969,,,,,,,,,15.3,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3964912280702,2.08499609050791,,,,,54376.0,,,,,,,44.009,,570.0,,55.991,1.79958128254251
Isle of Man,1968,,,,,,,,,13.7,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4280701754386,2.15625406042939,,,,,53254.0,,,,,,,43.849,,570.0,,56.151,1.87344089598893
Isle of Man,1967,,,,,,,,,14.0,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4350877192983,2.07244227547392,,,,,52118.0,,,,,,,43.689,,570.0,,56.311,1.79119528885073
Isle of Man,1966,,,,,,,,,12.7,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.559649122807,1.79469190925975,,,,,51049.0,,,,,,,43.53,,570.0,,56.47,2.08563615902716
Isle of Man,1965,,,,,,,,,14.9,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9666666666667,1.50708153264965,,,,,50141.0,,,,,,,43.695,,570.0,,56.305,1.93125235571899
Isle of Man,1964,,,,,,,,,14.4,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6508771929824,1.20379085020294,,,,,49391.0,,,,,,,43.934,,570.0,,56.066,1.63469554399781
Isle of Man,1963,,,,,,,,,14.8,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6140350877193,0.785866744804035,,,,,48800.0,,,,,,,44.174,,570.0,,55.826,1.21500100564513
Isle of Man,1962,,,,,,,,,14.1,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9438596491228,0.283353688587507,,,,,48418.0,,,,,,,44.414,,570.0,,55.586,0.719682420150749
Isle of Man,1961,,,,,,,,,13.8,,17.8,,,,,,,,,,,,2.707,,,,,,,,,,,,,,,,,,,,,84.7035087719298,-0.33290974989489,,,,,48281.0,,,,,,,44.655,,570.0,,55.345,0.0673854472938046
Isle of Man,1960,,,,,,,,,14.1,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.906248175126679,,,,,48442.0,,,,,,,44.877,,,,55.123,-0.508013494034386
Ireland,2019,,,,,,,,,,,,,,,,,,,,4.97800016403198,18.2709999084473,76.7509994506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2018,,,,54.4931876353425,21.4217299837947,33.0714576515478,0.917601505013472,,,,,,,,,,,,,5.02099990844727,18.4729995727539,76.5059967041016,,382487490532.479,8.1698709708408,,,,,,,,36.7965167103201,,,,70.7034887921482,0.330585082043917,103.1710486,,21.4064195870662,64.7277787116415,13.8658017012923,70.452983016403,0.954742911312071,39.1859645918407,,2447405.0,2406101.0,4853506.0,,,,0.2,,,36.83,55.8168483789987,70280.0,,63.17,1.30837590975954
Ireland,2017,100.0,100.0,7.515,54.1067735806537,20.8146645778818,33.2921090027719,1.17268427285764,0.38594044681612,12.9,,6.3,0.98784,31.16192,11.37665,86.1611,42.9488,,36.65642,70.77677,5.05800008773804,18.826000213623,76.1169967651367,1.81,334834010485.56,8.14529613547501,,,,,,,,35.7544192079203,81.9560975609756,,,67.6042435688481,0.310631928985478,103.0630014,,21.6032763908872,64.890068519016,13.5066550900967,69.7835389751778,1.08867556062,39.2721737863202,,2426140.0,2381248.0,4807388.0,,,,0.2,2.5,,37.053,56.3806549552032,70280.0,18.3855033284405,62.947,1.42284687903925
Ireland,2016,100.0,100.0,8.1676,53.6167327392828,20.1968998418392,33.4198328974436,0.940396966054978,0.393530531049991,13.4,,6.4,,,,,,,,,5.32999992370605,18.556999206543,76.1129989624023,1.81,300523297712.96,3.67781579353812,,13.45282,,,,,,36.965215303105,81.7048780487805,,,70.5599205165567,0.331469026717779,103.8191107,,21.7553253677398,65.0970797390593,13.1475948932009,69.027943097692,1.12883406399428,39.4036579622606,,2401335.0,2354000.0,4755335.0,,,,0.2,2.5,,37.263,55.5893530008826,70280.0,19.0453146935953,62.737,1.44654704678436
Ireland,2015,100.0,100.0,8.8202,53.0544604780929,19.5773158324927,33.4771446456002,0.894000473293697,0.399850429575574,13.9,99.7,6.4,,,,,,,,,5.32999992370605,18.0979995727539,76.5709991455078,1.85,291499812103.645,25.1625330914968,31.8,13.01199,22.1,40.2,8.0,12.9,16.9,38.1665834205933,81.4536585365854,,,68.726630921041,0.342520356715961,105.3646002,,21.8727007958215,65.3362278811587,12.7910713230197,68.2531136594571,0.944845307474728,39.5449428840575,,2374896.0,2327061.0,4701957.0,0.2,0.5,,0.2,2.5,,37.462,53.9602705520347,70280.0,18.8164809464284,62.538,1.26196353364427
Ireland,2014,100.0,100.0,9.4728,51.7847768088021,18.8325669260752,32.9522098827268,1.24190221722421,0.40231966021231,14.4,99.7,6.3,,,,,,,,,5.43400001525879,17.3010005950928,77.2649993896484,1.89,258471885130.304,8.55668798449921,31.9,13.01701,22.5,40.1,7.9,12.8,16.7,24.7612634294457,81.3487804878049,,,78.5663786595686,0.460334316492031,106.176478,,21.7098307183039,65.8827485862934,12.4074206954027,67.6112643344462,0.731001376585771,39.6141732690231,,2352024.0,2305716.0,4657740.0,0.5,0.5,,0.2,2.5,,37.66,65.6576141813573,70280.0,23.1277154713371,62.34,1.05070778038882
Ireland,2013,100.0,100.0,10.1254,50.4987913070451,18.0986594200422,32.4001318870029,1.08821297261717,0.413682218610921,14.9,99.8,6.4,,,,,,,,,5.76000022888184,17.2280006408691,77.0120010375977,1.93,238543538776.684,1.35163398769838,33.5,13.21434,22.3,41.3,7.3,12.5,16.7,24.3833701563809,80.9487804878049,,,79.1348199863508,0.500549108101836,105.7496368,,21.5284972858387,66.4457117897345,12.0257909244268,67.1188271156917,0.526556158855653,39.5997474668376,,2333444.0,2290372.0,4623816.0,0.7,0.7,,0.2,2.5,,37.859,66.1259937809686,70280.0,22.8825072254796,62.141,0.84731741369742
Ireland,2012,100.0,100.0,10.778,49.2114670922869,17.3910970102772,31.8203700820098,0.9807212054985,0.41683514682628,15.6,99.8,6.3,,,,,,,,,5.77199983596802,16.9759998321533,77.2519989013672,1.98,224999484104.853,0.225714814318877,33.2,13.71611,22.3,41.1,7.5,12.5,16.6,24.5027130035272,80.8463414634146,,,79.7966274075236,0.514164819089702,108.7990577,,21.3256895645543,67.0189735770902,11.6553368583555,66.7663376397155,0.4237438032978,39.5055111488314,,2319082.0,2280451.0,4599533.0,0.2,0.5,,0.2,2.5,,38.058,64.9704073180233,70280.0,22.5382471621664,61.942,0.747174720500851
Ireland,2011,100.0,100.0,11.8782,47.9165146082642,16.7344766402769,31.1820379679873,1.21242187002379,0.395201104076433,16.2,99.8,6.2,0.79249,26.8378,9.20796,83.4697,37.79415,,31.8035,66.3703,5.72599983215332,17.451000213623,76.822998046875,2.03,237472361872.56,0.343440832538349,32.9,12.56876,22.5,40.7,7.5,12.6,16.7,24.5627950418194,80.7463414634146,,,80.9972152057101,0.546569534735166,106.8664733,,21.0808291250146,67.6057071227951,11.3134637521904,66.4840179997097,0.436072439258428,39.3708614540806,,2306846.0,2273238.0,4580084.0,0.5,0.7,,0.2,2.5,,38.258,64.8912956238331,70280.0,21.9701815025413,61.742,0.760495841159739
Ireland,2010,100.0,100.0,12.9784,46.6182649925745,16.1425081095471,30.4757568830274,0.949862680531406,0.459732124727171,16.5,99.8,6.1,,,,81.0682,44.25483,,33.12117,66.58547,5.75299978256226,18.0869998931885,76.1600036621094,2.05,222148757313.006,1.80997976855282,32.3,9.28401,22.6,40.2,7.6,12.7,16.9,23.2488910075612,80.7439024390244,,,79.5741565868533,0.5736305587336,103.2310634,0.0,20.7857768479648,68.2043272751306,11.0098958769046,66.1947307301495,0.544884384079014,39.2044500965824,,2294319.0,2265836.0,4560155.0,0.5,0.7,,0.2,2.5,,38.458,66.5094555808321,70280.0,21.7954445741815,61.542,0.870399899564205
Ireland,2009,100.0,100.0,14.0786,46.0304259099342,15.8434580236682,30.186967886266,0.554052180043228,0.452865020679826,16.7,99.8,6.3,,,,,,,,,5.59100008010864,19.8519992828369,74.556999206543,2.06,236316405946.096,-5.07921270087978,32.7,13.05178,22.3,40.7,7.7,12.6,16.7,25.4765688028438,80.190243902439,,,75.590181428515,0.59911623216449,104.6705407,0.0,20.6716940596844,68.4788732018326,10.849432738483,65.8350268544056,1.01566327592341,39.07073459162,,2279251.0,2256124.0,4535375.0,0.5,0.7,,0.1,2.5,,38.658,63.4322089107425,70280.0,21.9869954681922,61.342,1.34388553349095
Ireland,2008,100.0,100.0,15.1788,45.4719750008992,15.6156893724335,29.8562856284656,0.845314796901547,0.425978195028153,16.7,99.8,6.3,,,,,,,,,5.28900003433228,23.2849998474121,71.4260025024414,2.06,275038896001.172,-4.48038335942007,30.9,13.02137,22.6,39.3,8.2,13.0,17.0,25.8093977629412,80.0951219512195,,,76.2379441775779,0.575494191056292,114.3177837,,20.5237380068988,68.7417570074495,10.7345049856518,65.1697488750181,2.03870801117202,39.1229427691267,,2253499.0,2236045.0,4489544.0,0.2,0.2,,0.1,2.5,,38.859,62.3769193686566,70280.0,23.7493873344816,61.141,2.36800384846691
Ireland,2007,100.0,100.0,16.279,44.9818597213305,15.445043261137,29.5368164601936,1.03994923237347,0.430005989983441,16.2,99.7,6.4,,,,77.03062,38.24455,,28.56215,60.54349,5.46099996566772,25.7649993896484,68.7740020751953,2.01,269917943471.12,5.3242672925366,31.9,13.12242,22.3,40.3,8.2,12.8,16.5,28.4574206719895,79.6414634146341,,,76.0842341042708,0.508412566053407,114.9394597,,20.3727662018651,68.9741414374049,10.6530923607301,63.8545797648425,2.89096000464164,39.5771277439041,,2205554.0,2193388.0,4398942.0,0.0,0.2,,0.1,2.5,,39.06,59.0361113361553,70280.0,25.919608913598,60.94,3.22296317427124
Ireland,2006,100.0,100.0,16.7812,44.5973000287936,15.3041451687068,29.2931548600869,0.918220894100347,0.446014614114846,15.3,99.7,6.7,,,,,,,,,5.70599985122681,27.7730007171631,66.5220031738281,1.91,232083467569.941,5.07090100059642,32.7,13.42976,22.5,40.7,7.9,12.4,16.4,30.0185092757629,79.2414634146342,,,78.3528451655865,0.512936297785713,110.8615681,,20.2584347506266,69.1575921560489,10.5839730933246,62.0349978226158,2.69600564359576,40.3810310460324,,2140952.0,2132639.0,4273591.0,0.1,0.5,,0.1,2.5,,39.262,56.6759134304075,70280.0,26.8073947500016,60.738,3.12666512170803
Ireland,2005,100.0,100.0,17.2834,44.3263981214976,15.1734242423401,29.1529738791575,1.03170860027579,0.463100392292342,14.8,99.7,6.8,,,,,,,,,5.9060001373291,27.6009998321533,66.4929962158203,1.86,211649034697.177,5.70008920759584,33.7,13.56242,21.9,41.8,7.7,12.4,16.2,30.0050351440262,78.9439024390244,,,84.2063845247375,0.540993178554175,103.1096369,,20.1993469079062,69.2873820125118,10.513271079582,60.3848744375091,2.17870301355631,41.2300544838582,,2083266.0,2076648.0,4159914.0,0.0,0.0,,0.1,2.5,,39.523,56.5047067217397,70280.0,25.4749204423317,60.477,2.63445605550239
Ireland,2004,100.0,100.0,17.7856,44.4518104999414,15.1591884247249,29.2926220752166,1.57279386820591,0.488993250915151,15.2,99.7,7.0,,,,,,,,,6.375,27.5960006713867,66.0289993286133,1.93,193870692699.28,6.72135336418684,33.6,13.52982,22.3,41.3,7.6,12.4,16.4,30.7424696240504,78.5390243902439,,,85.9345977880332,0.568322292110072,95.117702,,20.2784780182005,69.2272302760138,10.4942917057857,59.0834954274931,1.82831381790901,41.9070682535232,,2038846.0,2031416.0,4070262.0,0.0,0.0,,0.1,2.5,,39.798,55.4013395575165,70280.0,25.0884673803355,60.202,2.28949668426784
Ireland,2003,100.0,100.0,18.2878,44.764297866961,15.1757754982506,29.5885223687104,1.47782683035783,0.521190398871021,15.4,99.6,7.3,,,,,,,,,6.49900007247925,27.7409992218018,65.7600021362305,1.96,164284690067.72,3.01996902444883,32.9,12.74792,22.3,40.8,7.7,12.5,16.7,32.2200552048628,78.1390243902439,,,89.2602956121796,0.587540935936822,87.93801927,,20.439107192928,69.077801529418,10.483091277654,58.0130788213093,1.62895096193019,42.447310238568,,2003466.0,1993055.0,3996521.0,0.2,0.2,,0.1,2.5,,40.075,54.6540926133351,70280.0,24.1638566038374,59.925,2.09058467764551
Ireland,2002,100.0,100.0,18.79,45.2860292593453,15.2280433898215,30.0579858695239,1.73357503897123,0.538165409495186,15.4,99.5,7.5,,,,,,,,,7.03200006484985,27.6229991912842,65.3450012207031,1.97,127949875023.527,5.91981611883764,,12.36966,,,,,,35.0764984804611,77.6341463414634,,,109.936801402999,0.634013720386081,76.76564829,,20.688828397558,68.8297435157336,10.4814280867083,57.075729423719,1.68514885730282,42.9097024047836,,1973324.0,1958623.0,3931947.0,,,,0.1,2.5,,40.351,51.65810530576,70280.0,23.523175099481,59.649,2.1051313624531
Ireland,2001,100.0,100.0,18.6704,46.040918360833,15.3254797498951,30.7154386109379,1.99326712270994,0.550852614923594,15.0,99.6,7.8,,,,,,,,,7.11299991607666,28.9270000457764,63.9599990844727,1.94,109135253959.732,5.278431246229,,12.59372,,,,,,34.0730248003745,77.1341463414634,,,122.225399364735,0.703517156269364,77.29855853,,21.0320789017879,68.4739520774963,10.4939690207158,56.1219770648861,1.59215149039299,43.4272439484261,,1942601.0,1923642.0,3866243.0,,,,0.1,2.5,,40.601,52.8374225649305,70280.0,24.2344441305922,59.399,2.00377856420569
Ireland,2000,100.0,100.0,18.5508,47.0320778024945,15.4730564928985,31.559021309596,2.50479982999878,0.615422487537695,14.4,99.6,8.2,,,,,,,,,7.94999980926514,28.4619998931885,63.5880012512207,1.89,99852958356.3663,9.44575062392686,,13.39741,,,,,,31.4883747293018,76.5365853658537,,,128.643159015439,0.695697742113547,65.05241861,,21.4640468419707,68.012369739867,10.5235834181623,55.2355058789374,1.33304266586712,43.9165046240456,,1913728.0,1891446.0,3805174.0,,,,0.1,2.5,,40.845,54.9097600220173,70280.0,26.3774628403525,59.155,1.7481026700676
Ireland,1999,100.0,100.0,18.4312,48.0376695532043,15.6348910964165,32.4027784567879,2.57397322173683,0.636091147989648,14.4,99.5,8.7,,,,,,,,,8.64099979400635,28.3040008544922,63.0559997558594,1.9,98692079266.9934,10.5035595841491,,12.1967697143555,,,,,,31.3830219438935,76.0829268292683,,,119.571905746104,0.750676498659298,44.94209786,0.0,21.8881952089633,67.5503849959319,10.5614197951048,54.5040789664683,1.12729955649471,44.2967362645709,,1889591.0,1865195.0,3754786.0,,,,0.1,,,41.09,54.9384020182246,70280.0,26.6969266092182,58.91,1.54573962109753
Ireland,1998,100.0,100.0,18.3116,49.3318531657687,15.8535599437697,33.478293221999,3.47702056442114,0.664540522236393,14.5,,8.5,,,,,,,,,9.10200023651123,28.6749992370605,62.2229995727539,1.94,90082051923.2926,8.69134389898258,,12.4167499542236,,,,,,31.2859621531767,76.1804878048781,,,119.358959642213,0.823869515994083,25.65201817,,22.4187249970782,66.9649459477268,10.616329055195,53.8931049499202,1.04307683611147,44.5905356067173,,1869087.0,1843609.0,3712696.0,,,,0.1,,,41.336,55.4875505529078,70280.0,26.5293379987637,58.664,1.46158280155595
Ireland,1997,100.0,100.0,18.192,50.8683560343918,16.1215086626188,34.746847371773,3.90548687355983,0.772967324175801,14.4,,8.6,,,,,,,,,10.9119997024536,28.5510005950928,60.5369987487793,1.93,82826141595.0334,10.9037298745292,,,,,,,,29.6686300884667,75.9853658536586,,,109.984599361637,0.92406612738302,14.92702465,,23.0312486990208,66.2829462714757,10.6858050295035,53.3338800987081,1.00281473521859,44.8484775071352,,1849931.0,1824240.0,3674171.0,,,,0.1,,,41.581,55.3260315899565,70280.0,26.8828146053775,58.419,1.42478720296436
Ireland,1996,100.0,100.0,17.789,52.5445407866286,16.4258251850659,36.1187156015627,4.68179756437501,0.796971258204254,13.9,,8.7,,,,,,,,,11.2390003204346,27.3269996643066,61.4329986572266,1.88,75880630166.3306,7.41422948360899,,12.7827100753784,,,,,,28.2206634501654,75.8317073170732,,,108.93293824631,0.989927158967187,7.9731664,,23.6774862479456,65.5546226821942,10.7678910698602,52.8017128755988,0.791271346994459,45.0919142231583,,1831441.0,1806069.0,3637510.0,,,,0.1,,,41.827,55.7682312198758,70280.0,27.1791890422464,58.173,1.1771004697882
Ireland,1995,100.0,100.0,17.386,54.295474611091,16.7536656954186,37.5418089156724,5.57085994602924,0.834619229238847,13.5,,8.9,,,,,,,,,12.0100002288818,27.7810001373291,60.2089996337891,1.84,69222624368.6869,9.63442235105742,,12.5832099914551,,,,,,28.8698320983233,75.6175609756098,,,111.30031648273,1.01435938826102,4.398435938,,24.3311175980308,64.810703009254,10.8581793927152,52.3855566845696,0.512695055318523,45.2577766705383,,1816850.0,1791991.0,3608841.0,,,,0.1,,,42.051,55.605851625862,70280.0,26.4955413900859,57.949,0.889571873186201
Ireland,1994,100.0,100.0,16.983,56.0323034714976,17.0441967221094,38.9881067493882,,1.11834968426357,13.4,,8.6,,,,,,,,,12.5799999237061,27.8360004425049,59.5839996337891,1.85,57166035571.2603,5.7558269451405,,12.6497497558594,,,,,,,75.4768048780488,,,104.271705050625,1.10873259118524,2.466428544,,24.9871913881284,64.08930489317,10.9235037187016,52.1176658440993,0.394187638653739,45.3016404167185,,1807272.0,1783114.0,3590386.0,,,,0.1,,,42.269,,70280.0,27.0241400452966,57.731,0.7742780315589
Ireland,1993,100.0,100.0,16.58,57.7764503252357,17.3578439504046,40.418606374831,,0.875998385467591,13.8,,9.0,,,,,,,,,13.1260004043579,27.1459999084473,59.7290000915527,1.9,52480251773.462,2.69260924738643,,11.8946399688721,,,,,,,75.3361219512195,,,95.5654714014942,1.13922514870102,1.722615974,,25.6176395875759,63.3808213354023,11.0015390770218,51.9126288285673,0.499840487112985,45.2932473542369,,1799685.0,1776576.0,3576261.0,,,,0.1,,,42.488,,70280.0,25.8096240531612,57.512,0.881361140868251
Ireland,1992,100.0,100.0,16.177,59.5152720330181,17.67348327511,41.8417887579081,,0.897630738190804,14.4,,8.7,,,,,,,,,13.2370004653931,27.4290008544922,59.3339996337891,1.99,55985505024.789,3.34327418393904,,11.6590404510498,,,,,,,75.1809512195122,,,90.7520615871974,1.20411854985202,1.246510832,,26.2305824066895,62.6899193819119,11.0794982113986,51.6537959065176,0.6822567779864,45.3339356688057,,1790022.0,1768408.0,3558430.0,,,,0.1,,,42.707,,70280.0,25.9013670358058,57.293,1.06696937204539
Ireland,1991,100.0,100.0,16.0986,61.3202362585698,17.9585725892588,43.361663669311,,0.890093939144962,14.9,,8.9,,,,61.47643,13.55777,,,41.67169,13.371000289917,27.3309993743896,59.298999786377,2.08,49847127139.0544,1.92963948335712,,11.2843503952026,,,,,,,75.0052682926829,,,90.2659843855819,1.25393531255992,0.90968272,,26.8792481472321,61.9885095701465,11.1322422826214,51.3025838292931,0.574927781205802,45.4579211479485,,1776910.0,1757325.0,3534235.0,,,,0.1,,,42.927,,70280.0,25.5985694483999,57.073,0.827570880150714
Ireland,1990,100.0,100.0,16.0202,63.2579541220383,18.1867640212859,45.0711901007524,,0.907828202590942,15.1,,8.9,,,,,,,,,,,,2.11,49364679953.1067,8.46652797902536,,11.561559677124,,,,,,,74.8090975609756,,,89.9671587908371,1.20350328404375,0.712071173,,27.6073411689645,61.2527610559731,11.1398977750624,51.0084772826245,0.0844130206737995,45.8085349942763,,1765516.0,1748458.0,3513974.0,,,,0.1,,,43.071,,70280.0,25.3295849280516,56.929,0.304190815267071
Ireland,1989,,,15.9418,64.6392318668709,18.2898196382073,46.3494122286637,,,14.8,,9.1,,,,,,,,,,,,2.08,39285383971.4254,5.81391953089746,,10.7970104217529,,,,,,,74.5959024390244,,,96.9495424244878,1.10547611947077,0.386919119,,28.152119991372,60.7388647846044,11.1090152240236,50.9654376542314,-0.396250751919345,46.0023445718349,,1762576.0,1748433.0,3511009.0,,,,,,,43.196,,70280.0,25.7982580859657,56.804,-0.174186877831632
Ireland,1988,,,15.8634,65.9666150475707,18.3148758575652,47.6517391900055,,,15.5,,9.0,,,,,,,,,,,,2.17,37818133293.3413,5.21741416746262,,10.4104900360107,,,,,,,74.3777073170732,,,90.6707894174075,1.1994341526595,0.179375517,,28.7116424675807,60.2530903127256,11.0352672196937,51.167789229206,-0.427686063650556,45.9764419224264,,1767916.0,1757033.0,3524949.0,,,,,,,43.322,,70280.0,28.7168676265753,56.678,-0.206856331162489
Ireland,1987,,,15.785,67.1312431248318,18.2732882306563,48.8579548941755,,,16.5,,8.9,,,,,,,,,,,,2.32,33961141385.7678,4.66309126153084,,10.4680500030518,,,,,,,74.1625365853659,,,87.2791631568124,1.28230024699033,0.098838737,,29.2332844496375,59.8332170970821,10.9334984532804,51.3870953694295,0.0103676021283962,45.9356306268506,,1773695.0,1766362.0,3540057.0,,,,,,,43.447,,70280.0,27.4152178791324,56.553,0.233388089833058
Ireland,1986,,,16.6112,67.9851970249779,18.194485047059,49.7907119779189,,,17.4,,9.5,,,,,,,,,,,,2.44,28748959622.7215,-0.42833066045236,,9.70322036743164,,,,,,,73.9514146341463,,,84.4517517107343,1.4232052652489,0.042656996,,29.6399294510158,59.5290610740122,10.831009474972,51.3817680359994,0.0454380284548886,46.0973364087554,,1771680.0,1768010.0,3539690.0,,,,,,,43.573,,70280.0,27.3208226489009,56.427,0.315164473463243
Ireland,1985,,,17.4374,68.4901720340497,18.1002202512054,50.3899517828442,,,17.6,,9.4,,,,,,,,,,,,2.48,21295485799.95,3.08561498576667,,11.0921497344971,,,,,,,73.7423658536585,,,95.6916418410507,1.41604420408081,0.008544625,,29.9067582004905,59.3506540483438,10.7425877511657,51.3584264769923,0.16007346599323,46.2084943868982,,1769073.0,1769009.0,3538082.0,,,,,,,43.725,,70280.0,27.1730363785533,56.275,0.444822700229323
Ireland,1984,,,18.2636,69.2429202693956,18.1769660754574,51.0659541939382,,,18.1,,9.1,,,,,,,,,,,,2.58,20130728188.4924,4.35437253073061,,11.1489095687866,,,,,,,73.5314634146342,,,95.9577806581405,1.41243942527662,0.0,,30.1731584408309,59.0866735457464,10.7401680134228,51.2762810277254,0.619707470509402,46.3555237842035,,1764483.0,1767940.0,3532423.0,,,,,,,43.885,,70280.0,28.0858144321154,56.115,0.905246801848967
Ireland,1983,,,19.0898,69.6490314985858,18.2458485375225,51.4031829610633,,,19.1,,9.4,,,,,,,,,,,,2.74,20790917196.8288,-0.244301057833553,,11.4708700180054,,,,,,,73.3136829268293,,,85.3786287153677,1.4926312327501,0.0,,30.2997190941808,58.9452150306168,10.7550658752024,50.9595006532153,0.708938993466408,46.7173974574873,,1751880.0,1758720.0,3510600.0,,,,,,,44.045,,70280.0,27.5023202593642,55.955,0.99708619656605
Ireland,1982,,,19.916,69.8051075006917,18.2943106666719,51.5107968340199,,,20.3,,9.3,,,,,,,,,,,,2.94,21500471383.8587,2.28346840882183,,12.903790473938,,,,,,,73.0880731707317,,,82.626095413596,1.59123694788544,0.0,,30.3352321191875,58.8910546281675,10.7737132526451,50.5995064595732,0.9454154697589,47.125484673245,,1737955.0,1747845.0,3485800.0,,,,,,,44.206,,70280.0,26.3528628050829,55.794,1.23258471095183
Ireland,1981,,,20.328,69.9097800226842,18.2940133004962,51.6157667221879,,,20.9,,9.5,,,,47.63788,7.86207,,,,,,,3.05,20694944099.3789,3.32521566658421,,14.597900390625,,,,,,,72.8560975609756,,,88.3597458016271,1.58060661844101,0.0,,30.3783323173636,58.8547751648296,10.7668925178067,50.1233851066918,1.17103496729061,47.6491924695035,,1720308.0,1732692.0,3453000.0,,,,,,,44.366,,70280.0,25.2839486556488,55.634,1.71351897295047
Ireland,1980,,,20.74,70.0960678231355,18.2230816962762,51.8729861268594,,,21.7,,9.8,,,,,,,,,,,,3.21,21773901116.6855,3.0793293454547,,,,,,,,,72.623243902439,,,89.7909836883474,1.66526701222097,0.0,,30.4962898359586,58.7902938941537,10.7134162698877,49.539846131514,1.15081833848717,47.8441330117215,,1699333.0,1713467.0,3412800.0,,,,,,,44.667,,70280.0,24.1979025423929,55.333,1.76538101195125
Ireland,1979,,,21.152,70.5530950299855,18.3415288129201,52.2115662170654,,,21.5,,10.0,,,,,,,,,,,,3.21,18341273372.0181,3.07303618642247,,,,,,,,,72.3934634146342,,,92.8343395501473,1.58220056709233,0.0,,30.6130900462447,58.6327668570215,10.7541430967338,48.9730004354768,1.33228881575867,47.9112948430493,,1679319.0,1694431.0,3373750.0,,,,,,,45.006,,70280.0,21.9379672755739,54.994,1.95060172706557
Ireland,1978,,,21.564,70.9922801538833,18.3817086387287,52.6105715151546,,,21.1,,10.2,,,,,,,,,,,,3.21,14665538054.9683,7.18672874894804,,,,,,,,,72.1737317073171,,,87.3612679737969,1.48308354739001,0.0,,30.7678040022938,58.4821749756615,10.7500210220448,48.3248657279721,1.41880679291003,48.068501582835,,1656878.0,1672222.0,3329100.0,,,,,,,45.345,,70280.0,22.0829259379312,54.655,2.04285156137425
